Unnamed: 0,Promotion,Location,Venue,Show Date,Show Name,Attendance,Cagematch URL
712,All Japan Pro Wrestling,"Ueda, Nagano, Japan",Ueda Innovation Center,2019-12-08,AJPW Real World Tag League 2019 - Tag 18,337,https://www.cagematch.net/?id=1&nr=249349
713,All Japan Pro Wrestling,"Kitamoto, Saitama, Japan",Kitamoto City Sports Center,2019-12-07,AJPW Real World Tag League 2019 - Tag 17,615,https://www.cagematch.net/?id=1&nr=249300
714,All Japan Pro Wrestling,"Takaoka, Toyama, Japan",Takaoka Echool,2019-12-03,AJPW Real World Tag League 2019 - Tag 16,387,https://www.cagematch.net/?id=1&nr=248929
715,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall Event Hall,2019-12-02,AJPW Real World Tag League 2019 - Tag 15,891,https://www.cagematch.net/?id=1&nr=248837
716,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2019-12-01,AJPW Real World Tag League 2019 - Tag 14,985,https://www.cagematch.net/?id=1&nr=248684
717,All Japan Pro Wrestling,"Kyoto, Japan",KBS Hall,2020-01-26,AJPW New Year Wars 2020 - Tag 8,513,https://www.cagematch.net/?id=1&nr=253868
718,All Japan Pro Wrestling,"Kasukabe, Saitama, Japan",Contact Cube,2020-01-19,AJPW New Year Wars 2020 - Tag 7,338,https://www.cagematch.net/?id=1&nr=252424
719,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-01-18,AJPW Chiba Extra Dream 23,190,https://www.cagematch.net/?id=1&nr=252422
720,All Japan Pro Wrestling,"Sendai, Miyagi, Japan",Miyagino Ward Bunka Center,2020-01-14,AJPW New Year Wars 2020 - Tag 6,220,https://www.cagematch.net/?id=1&nr=252421
721,All Japan Pro Wrestling,"Murayama, Yamagata, Japan",Shoyo Plaza,2020-01-13,AJPW New Year Wars 2020 - Tag 5,268,https://www.cagematch.net/?id=1&nr=252420
722,All Japan Pro Wrestling,"Kofu, Yamanashi, Japan",Aimesse Yamanashi,2020-01-12,AJPW New Year Wars 2020 - Tag 4,220,https://www.cagematch.net/?id=1&nr=252364
723,All Japan Pro Wrestling,"Osaka, Japan",Yodogawa Ward Citizen Center,2020-01-11,AJPW Town Revitalization Special,562,https://www.cagematch.net/?id=1&nr=252363
724,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Meito Sports Center Second Stadium,2020-01-10,AJPW New Year Wars 2020 - Tag 3,366,https://www.cagematch.net/?id=1&nr=252360
725,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-01-03,AJPW New Year Wars 2020 - Tag 2,"1,604",https://www.cagematch.net/?id=1&nr=251296
726,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-01-02,AJPW New Year Wars 2020 - Tag 1,"1,445",https://www.cagematch.net/?id=1&nr=251243
727,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-02-26,AJPW GROWIN' UP Vol.24,349,https://www.cagematch.net/?id=1&nr=256573
728,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2020-02-23,AJPW Excite Series 2020 - Tag 9,596,https://www.cagematch.net/?id=1&nr=256572
729,All Japan Pro Wrestling,"Akaiwa, Okayama, Japan",Akaiwa Sanyo Fureai Park General Gymnasium,2020-02-22,AJPW Excite Series 2020 - Tag 8,384,https://www.cagematch.net/?id=1&nr=256571
730,All Japan Pro Wrestling,"Yonago, Tottori, Japan",Yonago Industrial Gymnasium,2020-02-21,AJPW Excite Series 2020 - Tag 7,288,https://www.cagematch.net/?id=1&nr=256570
731,All Japan Pro Wrestling,"Iwakuni, Yamaguchi, Japan",Iwakuni City Shuto Sports Center,2020-02-20,AJPW Excite Series 2020 - Tag 6,285,https://www.cagematch.net/?id=1&nr=255492
732,All Japan Pro Wrestling,"Kurume, Fukuoka, Japan",Jibasan Kurume,2020-02-18,AJPW Excite Series 2020 - Tag 5,345,https://www.cagematch.net/?id=1&nr=255357
733,All Japan Pro Wrestling,"Oita, Japan",Oita J:COM Holt Hall,2020-02-17,AJPW Excite Series 2020 - Tag 4,202,https://www.cagematch.net/?id=1&nr=255355
734,All Japan Pro Wrestling,"Sasebo, Nagasaki, Japan",Sasebo City Sports Bunka Hall,2020-02-16,AJPW Excite Series 2020 - Tag 3,482,https://www.cagematch.net/?id=1&nr=255354
735,All Japan Pro Wrestling,"Hamamatsu, Shizuoka, Japan",Act City Hamamatsu Exhibition Event Hall,2020-02-14,AJPW Excite Series 2020 - Tag 2,340,https://www.cagematch.net/?id=1&nr=255353
736,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-02-11,AJPW Excite Series 2020 - Tag 1,"1,687",https://www.cagematch.net/?id=1&nr=253869
737,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-02-06,AJPW GROWIN' UP Vol.23,366,https://www.cagematch.net/?id=1&nr=256574
738,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-03-23,AJPW Dream Power Series 2020,"1,213",https://www.cagematch.net/?id=1&nr=258587
739,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-04-30,AJPW All Japan Pro Wrestling Broadcast 2020 #1 ~ All Japan Pro Wrestling's Desire To Deliver To The World,0,https://www.cagematch.net/?id=1&nr=122753
740,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-04-06,AJPW What We Can Do Now,0,https://www.cagematch.net/?id=1&nr=260683
741,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-31,AJPW All Japan Pro Wrestling Broadcast 2020 #5 ~ Treason x Invasion,0,https://www.cagematch.net/?id=1&nr=271081
742,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-27,AJPW All Japan Pro Wrestling Wednesday Special ~ GAORA TV Championship,0,https://www.cagematch.net/?id=1&nr=270283
743,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-24,AJPW All Japan Pro Wrestling Broadcast 2020 #4 ~ Invitation To The Royal Road,0,https://www.cagematch.net/?id=1&nr=269226
744,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-20,AJPW All Japan Pro Wrestling Wednesday Special ~ AJPW Fight Club #2,Attendance not available.,https://www.cagematch.net/?id=1&nr=268557
745,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-16,AJPW All Japan Pro Wrestling Broadcast 2020 #3,0,https://www.cagematch.net/?id=1&nr=267838
746,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-13,AJPW All Japan Pro Wrestling Wednesday Special ~ Menso-re Bakaichidai Superhuman Pursuit,0,https://www.cagematch.net/?id=1&nr=267696
747,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-10,AJPW All Japan Pro Wrestling Wednesday Special ~ Menso-re Bakaichidai Superhuman Pursuit,0,https://www.cagematch.net/?id=1&nr=273396
748,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-06,AJPW All Japan Pro Wrestling Wednesday Special ~ AJPW Fight Club #1,0,https://www.cagematch.net/?id=1&nr=265875
749,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-05-05,AJPW All Japan Pro Wrestling Broadcast 2020 #2,0,https://www.cagematch.net/?id=1&nr=265644
750,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-06-30,AJPW All Japan Pro Wrestling Broadcast 2020 #8 ~ The Triple Crown Of Wilderness,0,https://www.cagematch.net/?id=1&nr=278332
751,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-25,AJPW All Japan Pro Wrestling Broadcast 2020 #7 ~ Yuo Maishin,0,https://www.cagematch.net/?id=1&nr=276994
752,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-24,AJPW All Japan Pro Wrestling Wednesday Special ~ Menso-re Bakaichidai Superhuman Pursuit,0,https://www.cagematch.net/?id=1&nr=276993
753,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-17,AJPW All Japan Pro Wrestling Wednesday Special ~ AJPW Fight Club #4,0,https://www.cagematch.net/?id=1&nr=275276
754,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-07,AJPW All Japan Pro Wrestling Broadcast 2020 #6,0,https://www.cagematch.net/?id=1&nr=272724
755,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-06-03,AJPW All Japan Pro Wrestling Wednesday Special,0,https://www.cagematch.net/?id=1&nr=271818
756,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-07-25,AJPW Summer Action Series 2020 - Tag 3,494,https://www.cagematch.net/?id=1&nr=282786
757,All Japan Pro Wrestling,"Niigata, Japan",Bandaijima Multipurpose Plaza,2020-07-23,AJPW Summer Action Series 2020 - Tag 2,406,https://www.cagematch.net/?id=1&nr=282357
758,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-07-18,AJPW Chiba Extra Dream 24,120,https://www.cagematch.net/?id=1&nr=281481
759,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-07-13,AJPW Summer Action Series 2020 - Tag 1 ~ Fan Club Members Limited Special Performance,100,https://www.cagematch.net/?id=1&nr=280941
760,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-07-10,AJPW All Japan Pro Wrestling Broadcast 2020 #8.5 ~ Turning Point,0,https://www.cagematch.net/?id=1&nr=280658
761,All Japan Pro Wrestling,"Chiba, Japan",Chiba 2AW Square,2020-07-08,AJPW All Japan Pro Wrestling Wednesday Special,0,https://www.cagematch.net/?id=1&nr=256552
762,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2020-07-01,AJPW All Japan Pro Wrestling Wednesday Special ~ Our 7 Minute Battle,0,https://www.cagematch.net/?id=1&nr=278529
763,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-08-30,AJPW Summer Action Series II 2020 - Tag 3,674,https://www.cagematch.net/?id=1&nr=287688
764,All Japan Pro Wrestling,"Ageo, Saitama, Japan",Ikos Ageo,2020-08-23,AJPW Summer Action Series II 2020 - Tag 2,143,https://www.cagematch.net/?id=1&nr=287087
765,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-08-15,AJPW Summer Action Series II 2020 - Tag 1: Atsushi Aoki Memorial Show ~ AA Forever,657,https://www.cagematch.net/?id=1&nr=285343
766,All Japan Pro Wrestling,"Odawara, Kanagawa, Japan",Odawara Arena Sub Arena,2020-09-26,AJPW Champion Carnival 2020 - Tag 5,372,https://www.cagematch.net/?id=1&nr=292503
767,All Japan Pro Wrestling,"Odawara, Kanagawa, Japan",Odawara Arena Sub Arena,2020-09-26,AJPW All Japan Pro Wrestling Wednesday Special,372,https://www.cagematch.net/?id=1&nr=292504
768,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-09-21,AJPW Champion Carnival 2020 - Tag 4,634,https://www.cagematch.net/?id=1&nr=290953
769,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-09-15,AJPW Champion Carnival 2020 - Tag 3,428,https://www.cagematch.net/?id=1&nr=289789
770,All Japan Pro Wrestling,"Kawasaki, Kanagawa, Japan",Culttz Kawasaki,2020-09-13,AJPW Champion Carnival 2020 - Tag 2,462,https://www.cagematch.net/?id=1&nr=289353
771,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2020-09-12,AJPW Champion Carnival 2020 - Tag 1,482,https://www.cagematch.net/?id=1&nr=289151
772,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-10-24,AJPW Raising An Army Memorial Series 2020 - Tag 3,555,https://www.cagematch.net/?id=1&nr=294446
773,All Japan Pro Wrestling,"Kurobe, Toyama, Japan",Kurobe City General Sports Center Sub Arena,2020-10-18,AJPW Raising An Army Memorial Series 2020 - Tag 2,242,https://www.cagematch.net/?id=1&nr=293976
774,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2020-10-17,AJPW Raising An Army Memorial Series 2020 - Tag 1,492,https://www.cagematch.net/?id=1&nr=293660
775,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-10-05,AJPW Champion Carnival 2020 - Tag 6,619,https://www.cagematch.net/?id=1&nr=292778
776,All Japan Pro Wrestling,"Maebashi, Gunma, Japan",Yamada Green Dome Maebashi,2020-11-29,AJPW Real World Tag League 2020 - Tag 5,382,https://www.cagematch.net/?id=1&nr=298206
777,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-11-23,AJPW Real World Tag League 2020 - Tag 4,585,https://www.cagematch.net/?id=1&nr=297580
778,All Japan Pro Wrestling,"Kasukabe, Saitama, Japan",Kasukabe Fureai Cube,2020-11-22,AJPW Real World Tag League 2020 - Tag 3,230,https://www.cagematch.net/?id=1&nr=297579
779,All Japan Pro Wrestling,"Nagaoka, Niigata, Japan",Aore Nagaoka,2020-11-21,AJPW Real World Tag League 2020 - Tag 2,342,https://www.cagematch.net/?id=1&nr=297578
780,All Japan Pro Wrestling,"Tokyo, Japan",Shinjuku FACE,2020-11-18,AJPW Real World Tag League 2020 - Tag 1,230,https://www.cagematch.net/?id=1&nr=297091
781,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2020-12-27,AJPW/Hikaru Sato Produce Junior Tag Battle Of Glory 2020 1 Day Tournament,Attendance not available.,https://www.cagematch.net/?id=1&nr=301545
782,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-12-13,AJPW AJP Prime Night 2020,677,https://www.cagematch.net/?id=1&nr=298803
783,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2020-12-07,AJPW Real World Tag League 2020 - Tag 8,646,https://www.cagematch.net/?id=1&nr=298486
784,All Japan Pro Wrestling,"Bandajima, Niigata, Japan",Bandaijima Multipurpose Plaza Big Kama,2020-12-05,AJPW Real World Tag League 2020 - Tag 7,558,https://www.cagematch.net/?id=1&nr=298453
785,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2020-12-04,AJPW Real World Tag League 2020 - Tag 6,422,https://www.cagematch.net/?id=1&nr=298452
786,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-01-24,AJPW New Year Wars 2021 - Tag 3,667,https://www.cagematch.net/?id=1&nr=301678
787,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2021-01-10,AJPW Chiba Extra Dream 25,117,https://www.cagematch.net/?id=1&nr=300648
788,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-01-03,AJPW New Year Wars 2021 - Tag 2,665,https://www.cagematch.net/?id=1&nr=300059
789,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-01-02,AJPW New Year Wars 2021 - Tag 1,670,https://www.cagematch.net/?id=1&nr=299891
790,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-02-23,AJPW Excite Series 2021 - Tag 4,674,https://www.cagematch.net/?id=1&nr=304124
791,All Japan Pro Wrestling,"Numazu, Shizuoka, Japan",Kira Messe Numazu,2021-02-21,AJPW Excite Series 2021 - Tag 3,317,https://www.cagematch.net/?id=1&nr=304123
792,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2021-02-20,AJPW Excite Series 2021 - Tag 2,419,https://www.cagematch.net/?id=1&nr=303834
793,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-02-18,AJPW Excite Series 2021 - Tag 1,150,https://www.cagematch.net/?id=1&nr=303833
794,All Japan Pro Wrestling,"Ageo, Saitama, Japan",Ikos Ageo,2021-03-28,AJPW Dream Power Series 2021 - Tag 5: NEXTREAM Special,127,https://www.cagematch.net/?id=1&nr=307160
795,All Japan Pro Wrestling,"Kyoto, Japan",KBS Hall,2021-03-21,AJPW Dream Power Series 2021 - Tag 4,387,https://www.cagematch.net/?id=1&nr=306464
796,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-03-18,AJPW Blood Fight Jun Kasai Vs. Shuji Ishikawa ~ Crazy Monkey Vs. Giant ~,150,https://www.cagematch.net/?id=1&nr=306418
797,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-03-14,AJPW Dream Power Series 2021 - Tag 3,499,https://www.cagematch.net/?id=1&nr=305834
798,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Hodogaya Hall,2021-03-08,AJPW Dream Power Series 2021 - Tag 2,225,https://www.cagematch.net/?id=1&nr=305504
799,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-03-06,AJPW Dream Power Series 2021 - Tag 1,150,https://www.cagematch.net/?id=1&nr=305365
800,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-04-29,AJPW Champion Carnival 2021 - Tag 9,0,https://www.cagematch.net/?id=1&nr=310023
801,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Hodogaya Hall,2021-04-28,AJPW Champion Carnival 2021 - Tag 8,250,https://www.cagematch.net/?id=1&nr=309950
802,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-04-25,AJPW Champion Carnival 2021 - Tag 7,0,https://www.cagematch.net/?id=1&nr=309468
803,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-04-24,AJPW Champion Carnival 2021 - Tag 6,150,https://www.cagematch.net/?id=1&nr=309418
804,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2021-04-18,AJPW Champion Carnival 2021 - Tag 5,135,https://www.cagematch.net/?id=1&nr=308826
805,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-04-17,AJPW Champion Carnival 2021 - Tag 4,150,https://www.cagematch.net/?id=1&nr=308730
806,All Japan Pro Wrestling,"Bandaijima, Niigata, Japan",Bandaijima Multipurpose Plaza Big Kama,2021-04-11,AJPW Champion Carnival 2021 - Tag 3,515,https://www.cagematch.net/?id=1&nr=308504
807,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2021-04-10,AJPW Champion Carnival 2021 - Tag 2,412,https://www.cagematch.net/?id=1&nr=308327
808,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2021-04-09,AJPW Champion Carnival 2021 - Tag 1,457,https://www.cagematch.net/?id=1&nr=308264
809,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-05-21,AJPW Champions Night ~ Shin-Kiba Extra,150,https://www.cagematch.net/?id=1&nr=312446
810,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Yokohama Hodogaya Hall,2021-05-19,AJPW Yokohama Extra,147,https://www.cagematch.net/?id=1&nr=312189
811,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-05-03,AJPW Champion Carnival 2021 - Tag 10,0,https://www.cagematch.net/?id=1&nr=310594
812,All Japan Pro Wrestling,"Tokyo, Japan",Ota City General Gymnasium,2021-06-26,AJPW Champions Night ~ From The Land Of The Triple Crown Unification Flight To The 50th Anniversary ,"1,480",https://www.cagematch.net/?id=1&nr=315999
813,All Japan Pro Wrestling,"Matsumoto, Nagano, Japan",Kissei Bunka Hall Medium Hall,2021-06-20,AJPW Dynamite Series 2021 - Tag 3,355,https://www.cagematch.net/?id=1&nr=315569
814,All Japan Pro Wrestling,"Toyama, Japan",Wohlfahrt Toyama,2021-06-19,AJPW Dynamite Series 2021 - Tag 2,281,https://www.cagematch.net/?id=1&nr=315568
815,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-06-09,AJPW Dynamite Series 2021 - Tag 1,475,https://www.cagematch.net/?id=1&nr=314407
816,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-06-03,AJPW Junior Battle Of Glory 2021 - Tag 2,150,https://www.cagematch.net/?id=1&nr=313769
817,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-06-02,AJPW Junior Battle Of Glory 2021 - Tag 1,150,https://www.cagematch.net/?id=1&nr=313672
818,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-07-22,AJPW Summer Action Series 2021 - Tag 5,709,https://www.cagematch.net/?id=1&nr=318713
819,All Japan Pro Wrestling,"Narita, Chiba, Japan",Narita View Hotel,2021-07-18,AJPW Summer Action Series 2021 - Tag 4,239,https://www.cagematch.net/?id=1&nr=318266
820,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2021-07-15,AJPW Summer Action Series 2021 - Tag 3,215,https://www.cagematch.net/?id=1&nr=317964
821,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-07-13,AJPW Summer Action Series 2021 - Tag 2,150,https://www.cagematch.net/?id=1&nr=317738
822,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2021-07-11,AJPW Summer Action Series 2021 - Tag 1,412,https://www.cagematch.net/?id=1&nr=317550
823,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-08-29,AJPW Royal Road Tournament 2021 - Tag 4,700,https://www.cagematch.net/?id=1&nr=321856
824,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-08-24,AJPW Royal Road Tournament 2021 - Tag 3,150,https://www.cagematch.net/?id=1&nr=321534
825,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2021-08-18,AJPW Royal Road Tournament 2021 - Tag 2,250,https://www.cagematch.net/?id=1&nr=321031
826,All Japan Pro Wrestling,"Tokyo, Japan",Shinjuku FACE,2021-08-15,AJPW Royal Road Tournament 2021 - Tag 1 (Nachmittag),270,https://www.cagematch.net/?id=1&nr=321028
827,All Japan Pro Wrestling,"Tokyo, Japan",Shinjuku FACE,2021-08-15,AJPW Royal Road Tournament 2021 - Tag 1 (Abend),250,https://www.cagematch.net/?id=1&nr=321030
828,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-09-21,AJPW Super Deluxe Series - Tag 5,478,https://www.cagematch.net/?id=1&nr=324102
829,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2021-09-16,AJPW Super Deluxe Series - Tag 4,199,https://www.cagematch.net/?id=1&nr=323739
830,All Japan Pro Wrestling,"Fukuoka, Japan",Acros Fukuoka,2021-09-12,AJPW Super Deluxe Series - Tag 3,330,https://www.cagematch.net/?id=1&nr=323439
831,All Japan Pro Wrestling,"Matsue, Shimane, Japan",Kunibiki Messe Multipurpose Hall,2021-09-10,AJPW Super Deluxe Series - Tag 2,300,https://www.cagematch.net/?id=1&nr=323257
832,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-09-07,AJPW Super Deluxe Series - Tag 1,457,https://www.cagematch.net/?id=1&nr=322823
833,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-10-31,AJPW Raising An Army Memorial Series 2021 - Tag 4,510,https://www.cagematch.net/?id=1&nr=326963
834,All Japan Pro Wrestling,"Kawasaki, Kanagawa, Japan",Shinyuri Twenty One Hall,2021-10-22,AJPW Raising An Army Memorial Series 2021 - Tag 3,203,https://www.cagematch.net/?id=1&nr=326962
835,All Japan Pro Wrestling,"Tokyo, Japan",Ota City General Gymnasium,2021-10-16,AJPW Champions Night 2 ~ All Japan Pro Wrestling 49th Anniversary,"1,242",https://www.cagematch.net/?id=1&nr=326283
836,All Japan Pro Wrestling,"Kitamoto, Saitama, Japan",Kitamoto City Sports Center,2021-10-09,AJPW Raising An Army Memorial Series 2021 - Tag 2,300,https://www.cagematch.net/?id=1&nr=325918
837,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-10-06,AJPW Raising An Army Memorial Series 2021 - Tag 1,150,https://www.cagematch.net/?id=1&nr=325555
838,All Japan Pro Wrestling,"Odawara, Kanagawa, Japan",Odawara Arena,2021-11-28,AJPW Real World Tag League 2021 - Tag 7,325,https://www.cagematch.net/?id=1&nr=329916
839,All Japan Pro Wrestling,"Nagoya, Aichi, Japan",Nagoya International Conference Hall,2021-11-27,AJPW Real World Tag League 2021 - Tag 6,425,https://www.cagematch.net/?id=1&nr=329824
840,All Japan Pro Wrestling,"Osaka, Japan",EDION Arena Osaka #2,2021-11-23,AJPW Real World Tag League 2021 - Tag 5: Zeus Debut 15th Anniversary Show,"ca, 500",https://www.cagematch.net/?id=1&nr=329544
841,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2021-11-21,AJPW Real World Tag League 2021 - Tag 4,148,https://www.cagematch.net/?id=1&nr=329299
842,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-11-18,AJPW Real World Tag League 2021 - Tag 3,150,https://www.cagematch.net/?id=1&nr=329065
843,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2021-11-17,AJPW Real World Tag League 2021 - Tag 2,221,https://www.cagematch.net/?id=1&nr=329064
844,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-11-13,AJPW Real World Tag League 2021 - Tag 1,520,https://www.cagematch.net/?id=1&nr=328631
845,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-12-26,AJPW Jr. Tag Battle Of Glory Tournament 2021,150,https://www.cagematch.net/?id=1&nr=332573
846,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2021-12-26,AJPW Fan Appreciation Day 2021,150,https://www.cagematch.net/?id=1&nr=332574
847,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-12-16,AJPW AJP Prime Night 2021,596,https://www.cagematch.net/?id=1&nr=331703
848,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2021-12-05,AJPW Real World Tag League 2021 - Tag 8,715,https://www.cagematch.net/?id=1&nr=330576
849,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2022-01-29,AJPW New Year Wars 2022 - Tag 4,196,https://www.cagematch.net/?id=1&nr=335899
850,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-01-23,AJPW New Year Wars 2022 - Tag 3,536,https://www.cagematch.net/?id=1&nr=334905
851,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-01-03,AJPW New Year Wars 2022 - Tag 2,701,https://www.cagematch.net/?id=1&nr=333371
852,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-01-02,AJPW New Year Wars 2022 - Tag 1,720,https://www.cagematch.net/?id=1&nr=333252
853,All Japan Pro Wrestling,"Chiba, Japan",2AW Square,2022-02-27,AJPW Excite Series 2022 - Tag 6,142,https://www.cagematch.net/?id=1&nr=337361
854,All Japan Pro Wrestling,"Tokyo, Japan",Korakuen Hall,2022-02-23,AJPW Excite Series 2022 - Tag 5,794,https://www.cagematch.net/?id=1&nr=337118
855,All Japan Pro Wrestling,"Yokohama, Kanagawa, Japan",Hodogaya Public Hall,2022-02-17,AJPW Excite Series 2022 - Tag 4,155,https://www.cagematch.net/?id=1&nr=336727
856,All Japan Pro Wrestling,"Tokyo, Japan",Shin-Kiba 1st RING,2022-02-09,AJPW Excite Series 2022 - Tag 3,125,https://www.cagematch.net/?id=1&nr=336151
857,All Japan Pro Wrestling,"Ina, Nagano, Japan",Nagano Prefectural Ina Cultural Hall Small Hall,2022-02-06,AJPW Excite Series 2022 - Tag 2,155,https://www.cagematch.net/?id=1&nr=335990
